TransactionID,PaymentMethod,Datetime,Amount,Status,CustomerID
TR1742,Apple Pay,2022/4/29,220.5,Finished,CID1359
TR1743,Apple Pay,2023/6/7,472.62,Declined,CID1205
TR1744,Apple Pay,2023/2/10,333.21,Finished,CID1802
TR1745,Apple Pay,2023/7/1,106.1,Declined,CID1292
TR1746,Credit Card,2023/1/7,470.56,Finished,CID1394
TR1747,Credit Card,2023/2/5,316.52,Finished,CID1603
TR1748,Credit Card,2023/11/26,167.29,Finished,CID1027
TR1749,Credit Card,2022/2/21,419.87,Finished,CID1178
TR1750,Apple Pay,2023/2/1,371.95,Declined,CID1269
TR1751,Credit Card,2022/4/14,244.92,Declined,CID1061
TR1752,Credit Card,2023/3/21,341.58,Finished,CID1089
TR1753,Bank Transfer,2022/2/3,397.04,Finished,CID1161
TR1754,Apple Pay,2022/8/16,15.6,Declined,CID1206
TR1755,Bank Transfer,2022/1/28,364.72,Declined,CID1493
TR1756,Bank Transfer,2023/7/31,358.81,Declined,CID1370
TR1757,Apple Pay,2023/4/10,364.56,Declined,CID1052
TR1758,Credit Card,2023/11/4,223.53,Declined,CID1558
TR1759,Bank Transfer,2022/8/5,140.85,Declined,CID1010
TR1760,Apple Pay,2023/10/13,270.33,Declined,CID1570
TR1761,Credit Card,2023/8/16,221.82,Declined,CID1315
TR1762,Credit Card,2022/10/16,215.55,Finished,CID1895
TR1763,Bank Transfer,2023/12/19,289.41,Declined,CID1027
TR1764,Credit Card,2022/7/16,218.03,Declined,CID1285
TR1765,Apple Pay,2022/9/30,24.69,Finished,CID1055
TR1766,Bank Transfer,2023/7/27,185.78,Declined,CID1739
TR1767,Apple Pay,2023/6/16,386.87,Finished,CID1694
TR1768,Credit Card,2022/3/18,232.14,Declined,CID1162
TR1769,Credit Card,2022/8/14,213.74,Finished,CID1203
TR1770,Credit Card,2023/12/27,257.98,Declined,CID1431
TR1771,Bank Transfer,2023/3/10,388.61,Finished,CID1471
TR1772,Credit Card,2022/12/8,340.55,Declined,CID1153
TR1773,Apple Pay,2023/9/17,144.55,Finished,CID1299
TR1774,Apple Pay,2022/3/10,111.32,Finished,CID1575
TR1775,Credit Card,2023/2/4,375.9,Finished,CID1498
TR1776,Bank Transfer,2023/1/12,262.98,Declined,CID1596
TR1777,Credit Card,2022/12/9,158.36,Declined,CID1454
TR1778,Credit Card,2023/2/1,235.4,Declined,CID1746
TR1779,Credit Card,2023/4/22,72.1,Declined,CID1138
TR1780,Credit Card,2023/7/22,90.28,Declined,CID1808
TR1781,Credit Card,2022/11/23,375.64,Declined,CID1745
TR1782,Credit Card,2023/12/28,255.25,Finished,CID1404
TR1783,Credit Card,2022/8/23,246.96,Finished,CID1503
TR1784,Credit Card,2023/5/21,444.18,Declined,CID1662
TR1785,Bank Transfer,2023/8/30,140.71,Declined,CID1426
TR1786,Credit Card,2023/11/9,36.33,Finished,CID1332
TR1787,Apple Pay,2022/2/11,290.76,Declined,CID1487
TR1788,Credit Card,2023/10/30,202.76,Declined,CID1242
TR1789,Credit Card,2023/4/17,46.71,Finished,CID1080
TR1790,Apple Pay,2022/4/4,54.14,Declined,CID1751
TR1791,Credit Card,2022/7/9,284.35,Declined,CID1690
TR1792,Bank Transfer,2023/4/3,326.14,Finished,CID1595
TR1793,Credit Card,2023/12/30,333.47,Finished,CID1651
TR1794,Apple Pay,2023/4/1,401.42,Declined,CID1622
TR1795,Apple Pay,2023/1/24,51.03,Finished,CID1262
TR1796,Bank Transfer,2022/2/28,384.67,Finished,CID1762
TR1797,Apple Pay,2023/11/21,70.31,Declined,CID1805
TR1798,Apple Pay,2023/1/28,363.32,Declined,CID1422
TR1799,Bank Transfer,2023/12/28,258.93,Declined,CID1217
TR1800,Credit Card,2023/2/21,378.57,Finished,CID1583
TR1801,Apple Pay,2023/3/23,362.99,Finished,CID1227
TR1802,Apple Pay,2023/2/12,351.94,Declined,CID1433
TR1803,Apple Pay,2022/10/26,483.75,Finished,CID1801
TR1804,Bank Transfer,2022/7/31,139.63,Finished,CID1683
TR1805,Bank Transfer,2022/11/12,422.13,Declined,CID1498
TR1806,Apple Pay,2022/1/15,150.41,Declined,CID1246
TR1807,Bank Transfer,2023/10/1,454.47,Finished,CID1133
TR1808,Bank Transfer,2022/2/6,121.25,Finished,CID1582
TR1809,Bank Transfer,2022/11/26,322.54,Declined,CID1841
TR1810,Apple Pay,2023/1/24,261.52,Declined,CID1614
TR1811,Credit Card,2023/1/12,293.67,Finished,CID1553
TR1812,Bank Transfer,2022/8/24,295.26,Declined,CID1882
TR1813,Bank Transfer,2022/6/10,43.37,Finished,CID1040
TR1814,Apple Pay,2022/12/9,304.12,Finished,CID1570
TR1815,Credit Card,2022/5/16,481.34,Finished,CID1799
TR1816,Apple Pay,2023/3/19,106.67,Finished,CID1729
TR1817,Credit Card,2022/5/26,303.44,Declined,CID1405
TR1818,Bank Transfer,2022/2/14,147.59,Finished,CID1128
TR1819,Apple Pay,2022/3/8,453.64,Finished,CID1881
TR1820,Bank Transfer,2023/2/5,15.27,Declined,CID1433
TR1821,Bank Transfer,2022/4/20,290.94,Finished,CID1711
TR1822,Apple Pay,2023/3/22,490.25,Declined,CID1815
TR1823,Bank Transfer,2022/2/12,89.87,Declined,CID1217
TR1824,Apple Pay,2023/7/20,12.71,Finished,CID1501
TR1825,Bank Transfer,2022/4/2,274.05,Declined,CID1216
TR1826,Bank Transfer,2023/6/10,454.01,Finished,CID1101
TR1827,Apple Pay,2023/7/15,357.76,Declined,CID1143
TR1828,Bank Transfer,2022/9/3,426.33,Declined,CID1795
TR1829,Apple Pay,2022/10/16,449.88,Finished,CID1839
TR1830,Credit Card,2023/3/19,484.94,Finished,CID1123
TR1831,Apple Pay,2023/4/10,370.66,Declined,CID1269
TR1832,Bank Transfer,2022/7/19,194.8,Declined,CID1823
TR1833,Apple Pay,2023/10/8,350.39,Finished,CID1140
TR1834,Credit Card,2023/1/9,67.64,Finished,CID1476
TR1835,Credit Card,2023/2/20,390.27,Finished,CID1561
TR1836,Credit Card,2022/4/5,482.16,Declined,CID1079
TR1837,Credit Card,2023/6/8,438.76,Declined,CID1295
TR1838,Credit Card,2022/8/31,358.56,Finished,CID1062
TR1839,Bank Transfer,2022/8/22,48.65,Finished,CID1645
TR1840,Credit Card,2023/11/21,70.51,Declined,CID1013
TR1841,Bank Transfer,2023/11/24,289.8,Declined,CID1101
TR1842,Apple Pay,2022/9/14,434.94,Finished,CID1829
TR1843,Apple Pay,2022/6/27,109.92,Finished,CID1223
TR1844,Apple Pay,2022/5/12,143.34,Finished,CID1341
TR1845,Apple Pay,2022/10/17,287.16,Finished,CID1638
TR1846,Apple Pay,2022/1/27,355.1,Finished,CID1471
TR1847,Apple Pay,2022/5/18,289.4,Finished,CID1155
TR1848,Credit Card,2022/2/8,119.18,Finished,CID1681
TR1849,Apple Pay,2023/4/17,182.3,Finished,CID1865
TR1850,Apple Pay,2023/11/26,375.64,Declined,CID1326
TR1851,Credit Card,2022/1/2,236.68,Declined,CID1507
TR1852,Credit Card,2023/10/2,455.18,Finished,CID1732
TR1853,Bank Transfer,2023/11/29,213.31,Declined,CID1756
TR1854,Bank Transfer,2023/6/30,367.15,Finished,CID1619
TR1855,Bank Transfer,2023/7/30,388,Finished,CID1527
TR1856,Apple Pay,2023/9/8,72.24,Finished,CID1702
TR1857,Apple Pay,2022/8/31,153.86,Declined,CID1357
TR1858,Credit Card,2022/7/12,250.37,Declined,CID1428
TR1859,Bank Transfer,2022/5/16,69.56,Declined,CID1812
TR1860,Apple Pay,2023/12/24,440.11,Finished,CID1539
TR1861,Credit Card,2022/9/6,364.12,Finished,CID1262
TR1862,Bank Transfer,2023/8/24,412.96,Finished,CID1722
TR1863,Bank Transfer,2022/5/29,433.12,Finished,CID1276
TR1864,Apple Pay,2022/6/26,321.96,Declined,CID1595
TR1865,Apple Pay,2022/7/2,187.54,Declined,CID1211
TR1866,Bank Transfer,2022/3/18,304.52,Declined,CID1511
TR1867,Bank Transfer,2022/9/23,494.64,Declined,CID1669
TR1868,Credit Card,2022/3/5,87.1,Finished,CID1698
TR1869,Bank Transfer,2023/10/6,428.06,Declined,CID1849
TR1870,Apple Pay,2022/7/8,451.17,Declined,CID1213
TR1871,Credit Card,2023/4/20,279.78,Finished,CID1230
TR1872,Apple Pay,2023/5/28,92.26,Finished,CID1488
TR1873,Bank Transfer,2023/5/3,84.81,Declined,CID1655
TR1874,Credit Card,2022/9/13,340.33,Declined,CID1743
TR1875,Apple Pay,2022/12/31,49.95,Finished,CID1026
TR1876,Apple Pay,2023/11/12,270.59,Declined,CID1362
TR1877,Apple Pay,2023/8/11,411.97,Finished,CID1207
TR1878,Credit Card,2023/3/3,25.71,Finished,CID1591
TR1879,Bank Transfer,2023/4/20,131.72,Declined,CID1334
TR1880,Apple Pay,2023/8/9,91.21,Finished,CID1460
TR1881,Apple Pay,2022/8/2,158.95,Declined,CID1390
TR1882,Apple Pay,2022/11/2,127.76,Finished,CID1385
TR1883,Apple Pay,2023/1/28,139.68,Declined,CID1660
TR1884,Apple Pay,2023/6/4,52.07,Declined,CID1705
TR1885,Bank Transfer,2022/4/22,162.18,Declined,CID1663
TR1886,Bank Transfer,2023/4/16,62.06,Finished,CID1040
TR1887,Apple Pay,2022/3/9,146.92,Finished,CID1164
TR1888,Apple Pay,2023/9/14,487.64,Finished,CID1171
TR1889,Bank Transfer,2023/1/23,397.62,Declined,CID1859
TR1890,Apple Pay,2022/6/4,361.02,Declined,CID1158
TR1891,Credit Card,2022/3/9,149.96,Declined,CID1829
TR1892,Credit Card,2023/2/13,490.84,Finished,CID1497
TR1893,Bank Transfer,2023/7/28,234.82,Declined,CID1863
TR1894,Bank Transfer,2022/6/18,483.82,Finished,CID1199
TR1895,Bank Transfer,2022/8/9,293.95,Finished,CID1097
TR1896,Bank Transfer,2023/9/14,117.63,Finished,CID1565
TR1897,Bank Transfer,2023/2/15,265.65,Declined,CID1565
TR1898,Bank Transfer,2023/3/7,267.43,Declined,CID1781
TR1899,Credit Card,2022/1/14,274.55,Declined,CID1438
TR1900,Apple Pay,2023/1/25,138.09,Declined,CID1507
TR1901,Apple Pay,2023/7/20,461.02,Declined,CID1017
TR1902,Apple Pay,2022/6/5,110.63,Declined,CID1669
TR1903,Apple Pay,2022/10/10,436.23,Declined,CID1282
TR1904,Bank Transfer,2023/5/9,461.43,Finished,CID1075
TR1905,Bank Transfer,2022/5/21,103.24,Declined,CID1044
TR1906,Credit Card,2023/2/20,214.48,Finished,CID1343
TR1907,Bank Transfer,2022/3/8,452.5,Declined,CID1711
TR1908,Credit Card,2022/1/8,182.28,Declined,CID1077
TR1909,Apple Pay,2022/6/14,257.51,Declined,CID1707
TR1910,Credit Card,2022/2/1,275.56,Finished,CID1309
TR1911,Apple Pay,2022/6/2,369.81,Declined,CID1280
TR1912,Credit Card,2023/3/1,36.42,Declined,CID1573
TR1913,Credit Card,2023/5/4,278.98,Declined,CID1067
TR1914,Credit Card,2023/2/25,80.52,Finished,CID1267
TR1915,Credit Card,2023/12/17,471.46,Declined,CID1064
TR1916,Apple Pay,2023/8/26,122.41,Finished,CID1858
TR1917,Apple Pay,2022/5/3,119.11,Declined,CID1862
TR1918,Apple Pay,2023/5/29,249.47,Finished,CID1723
TR1919,Apple Pay,2023/9/21,369.34,Finished,CID1824
TR1920,Apple Pay,2022/6/21,459.66,Finished,CID1014
TR1921,Apple Pay,2022/8/31,249.98,Finished,CID1696
TR1922,Credit Card,2022/9/4,452.29,Finished,CID1079
TR1923,Apple Pay,2023/6/18,76.51,Declined,CID1042
TR1924,Credit Card,2022/2/22,428.6,Finished,CID1685
TR1925,Credit Card,2022/7/18,53.72,Declined,CID1680
TR1926,Bank Transfer,2022/1/3,361.43,Finished,CID1293
TR1927,Apple Pay,2022/7/31,21.36,Declined,CID1161
TR1928,Credit Card,2022/9/5,400.1,Declined,CID1215
TR1929,Apple Pay,2023/3/5,345.84,Declined,CID1370
TR1930,Bank Transfer,2022/3/15,381.26,Finished,CID1536
TR1931,Bank Transfer,2023/6/15,318.63,Finished,CID1472
TR1932,Bank Transfer,2023/4/3,183.82,Declined,CID1332
TR1933,Apple Pay,2023/7/16,101.64,Declined,CID1804
TR1934,Apple Pay,2022/7/19,325.42,Declined,CID1357
TR1935,Credit Card,2023/8/6,166.34,Declined,CID1798
TR1936,Apple Pay,2022/11/13,450.92,Declined,CID1109
TR1937,Credit Card,2022/1/17,497.56,Finished,CID1399
TR1938,Credit Card,2023/6/23,402.96,Declined,CID1012
TR1939,Credit Card,2023/9/20,190.28,Declined,CID1845
TR1940,Apple Pay,2022/2/7,227.65,Declined,CID1312
TR1941,Credit Card,2022/10/8,399.31,Declined,CID1737
TR1942,Credit Card,2022/3/1,227.04,Finished,CID1524
TR1943,Credit Card,2023/5/25,494.58,Finished,CID1625
TR1944,Credit Card,2022/10/25,463.56,Finished,CID1150
TR1945,Bank Transfer,2022/7/1,350.5,Declined,CID1331
TR1946,Bank Transfer,2023/7/7,88.22,Finished,CID1402
TR1947,Bank Transfer,2022/3/26,243.71,Finished,CID1741
TR1948,Apple Pay,2023/12/27,307.23,Finished,CID1680
TR1949,Apple Pay,2023/5/11,199.91,Declined,CID1031
TR1950,Credit Card,2022/8/30,236.65,Declined,CID1850
TR1951,Apple Pay,2023/7/8,70.72,Finished,CID1750
TR1952,Credit Card,2022/1/24,51.02,Finished,CID1180
TR1953,Credit Card,2022/4/1,363.74,Declined,CID1491
TR1954,Bank Transfer,2023/11/14,306.88,Finished,CID1689
TR1955,Credit Card,2022/12/12,102.21,Finished,CID1497
TR1956,Apple Pay,2023/4/3,257.46,Declined,CID1480
TR1957,Credit Card,2022/3/24,421.56,Declined,CID1554
TR1958,Bank Transfer,2022/11/16,76.79,Declined,CID1275
TR1959,Bank Transfer,2023/11/22,302.98,Finished,CID1293
TR1960,Bank Transfer,2023/10/29,402.98,Finished,CID1214
TR1961,Apple Pay,2022/12/7,290.69,Finished,CID1228
TR1962,Credit Card,2022/7/11,57.16,Finished,CID1253
TR1963,Bank Transfer,2022/10/10,159.42,Declined,CID1780
TR1964,Credit Card,2023/4/21,16.68,Declined,CID1096
TR1965,Apple Pay,2022/2/17,44.27,Finished,CID1455
TR1966,Bank Transfer,2023/11/25,367.54,Declined,CID1789
TR1967,Bank Transfer,2022/11/26,71.48,Finished,CID1801
TR1968,Credit Card,2022/8/25,82.5,Finished,CID1338
TR1969,Bank Transfer,2022/11/18,134.35,Declined,CID1157
TR1970,Credit Card,2022/9/17,303.7,Finished,CID1878
TR1971,Apple Pay,2022/12/7,49.66,Finished,CID1392
TR1972,Apple Pay,2022/3/8,379.12,Declined,CID1537
TR1973,Apple Pay,2022/12/12,130.62,Declined,CID1396
TR1974,Bank Transfer,2023/3/29,88.48,Finished,CID1090
TR1975,Apple Pay,2023/3/14,207.12,Declined,CID1027
TR1976,Apple Pay,2022/7/22,494.07,Finished,CID1619
TR1977,Credit Card,2022/9/9,146.07,Declined,CID1733
TR1978,Bank Transfer,2023/9/24,79.27,Declined,CID1114
TR1979,Bank Transfer,2023/9/6,276.81,Declined,CID1815
TR1980,Apple Pay,2023/12/13,145.23,Finished,CID1350
TR1981,Bank Transfer,2023/11/30,398.11,Finished,CID1095
TR1982,Credit Card,2022/8/15,61.17,Finished,CID1634
TR1983,Bank Transfer,2023/9/23,38.11,Declined,CID1834
TR1984,Bank Transfer,2022/4/8,446.34,Finished,CID1821
TR1985,Apple Pay,2022/2/13,365.95,Declined,CID1006
TR1986,Apple Pay,2023/6/21,237.08,Declined,CID1527
TR1987,Bank Transfer,2022/12/20,415.8,Finished,CID1297
TR1988,Credit Card,2023/5/25,401.62,Declined,CID1680
TR1989,Apple Pay,2022/7/31,115.26,Declined,CID1210
TR1990,Apple Pay,2022/1/27,147.24,Finished,CID1394
TR1991,Bank Transfer,2023/7/5,128.76,Declined,CID1777
TR1992,Apple Pay,2022/6/12,226.92,Finished,CID1144
TR1993,Credit Card,2022/8/2,177.47,Finished,CID1661
TR1994,Credit Card,2023/1/16,244.13,Declined,CID1541
TR1995,Bank Transfer,2023/3/12,264.01,Finished,CID1128
TR1996,Credit Card,2023/5/11,469.51,Declined,CID1381
TR1997,Credit Card,2023/7/25,488.72,Declined,CID1295
TR1998,Apple Pay,2022/11/17,460.74,Finished,CID1271
TR1999,Bank Transfer,2022/12/26,150.64,Finished,CID1867
TR2000,Credit Card,2023/1/12,373.64,Finished,CID1458
